timestamp,date,hour,panel_id,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,defect_type,efficiency_pct,confidence,severity,source,panel_capacity_kw,panel_age_years
2025-05-25 17:54:00,2025-05-25,17,inspector_m@yahoo.com,0.383,29.5,55.2,0.473,0.446,Bird-drop,71.6,86.3,warning,scan,0.6,8
2025-05-27 08:35:00,2025-05-27,8,maintenance01@solarfarm.com,0.407,30.8,52.2,0.512,0.483,Bird-drop,73.0,95.8,warning,scan,10.0,6
2025-05-28 08:11:00,2025-05-28,8,inspector_m@yahoo.com,0.384,29.5,49.8,0.493,0.466,Bird-drop,74.6,91.4,warning,scan,10.0,11
2025-05-28 08:53:00,2025-05-28,8,reemya185@gmail.com,0.456,30.1,55.1,0.334,0.32,Electrical-damage,43.1,96.2,critical,scan,0.45,7
2025-05-28 10:00:00,2025-05-28,10,fatima.pv@outlook.com,0.745,30.5,60.2,1.844,1.74,Clean,81.1,93.6,info,scan,0.4,7
2025-05-28 12:29:00,2025-05-28,12,fatima.pv@outlook.com,0.906,30.0,63.9,2.272,2.124,Dusty,67.5,82.0,info,scan,0.33,9
2025-05-30 08:55:00,2025-05-30,8,fatima.pv@outlook.com,0.424,31.4,52.6,0.35,0.33,Physical-damage,47.9,92.7,critical,scan,5.0,8
2025-06-01 14:33:00,2025-06-01,14,solarcheck.qa@gmail.com,0.849,37.4,66.3,1.789,1.691,Dusty,60.9,93.5,info,scan,0.5,5
2025-06-02 18:22:00,2025-06-02,18,inspector_m@yahoo.com,0.226,33.5,53.3,0.09,0.086,Physical-damage,45.4,94.5,critical,scan,1.5,7
2025-06-03 08:56:00,2025-06-03,8,ahmed.solar@gmail.com,0.446,34.5,59.3,0.59,0.563,Bird-drop,77.6,82.9,warning,scan,10.0,17
2025-06-05 08:07:00,2025-06-05,8,green.energy.eg@gmail.com,0.444,34.8,58.1,0.574,0.549,Dusty,76.0,92.7,info,scan,0.72,11
2025-06-05 14:31:00,2025-06-05,14,nora.renewables@hotmail.com,0.885,35.7,65.1,1.689,1.606,Electrical-damage,55.5,97.8,critical,scan,0.5,8
2025-06-06 17:43:00,2025-06-06,17,reemya185@gmail.com,0.388,34.0,59.6,0.264,0.248,Electrical-damage,39.3,97.4,critical,scan,1.0,9
2025-06-07 11:04:00,2025-06-07,11,nora.renewables@hotmail.com,0.784,37.2,69.8,1.99,1.881,Bird-drop,73.3,90.1,warning,scan,3.0,4
2025-06-07 16:08:00,2025-06-07,16,reemya185@gmail.com,0.639,33.0,57.9,1.121,1.065,Bird-drop,71.8,92.1,warning,scan,2.0,7
2025-06-08 17:30:00,2025-06-08,17,ahmed.solar@gmail.com,0.484,32.2,59.1,0.195,0.185,Snow-covered,23.5,94.7,warning,scan,0.5,14
2025-06-11 10:21:00,2025-06-11,10,fatima.pv@outlook.com,0.772,36.3,67.2,0.624,0.586,Electrical-damage,26.4,88.8,critical,scan,0.33,5
2025-06-15 15:22:00,2025-06-15,15,maintenance01@solarfarm.com,0.708,37.8,63.6,1.633,1.566,Bird-drop,76.8,86.3,warning,scan,0.25,19
2025-06-16 11:34:00,2025-06-16,11,maintenance01@solarfarm.com,0.776,36.5,69.0,1.941,1.832,Dusty,72.1,82.4,info,scan,1.5,12
2025-06-17 10:56:00,2025-06-17,10,reemya185@gmail.com,0.76,33.5,61.9,1.478,1.389,Dusty,63.4,81.4,info,scan,0.4,10
2025-06-18 13:16:00,2025-06-18,13,pvtech.uae@gmail.com,1.017,34.2,69.0,2.433,2.31,Dusty,65.4,86.4,info,scan,0.33,7
2025-06-18 13:47:00,2025-06-18,13,inspector_m@yahoo.com,0.823,37.0,66.7,2.234,2.092,Bird-drop,73.2,93.4,warning,scan,0.33,4
2025-06-19 18:04:00,2025-06-19,18,ahmed.solar@gmail.com,0.215,36.9,59.7,0.149,0.139,Bird-drop,77.2,96.7,warning,scan,2.0,6
2025-06-23 12:28:00,2025-06-23,12,fatima.pv@outlook.com,1.016,36.3,71.2,2.768,2.602,Bird-drop,73.7,92.5,warning,scan,0.45,11
2025-06-25 14:33:00,2025-06-25,14,reemya185@gmail.com,0.871,37.9,71.1,2.021,1.891,Bird-drop,66.3,90.2,warning,scan,0.4,7
2025-06-25 15:59:00,2025-06-25,15,maintenance01@solarfarm.com,0.673,37.3,65.6,0.533,0.512,Snow-covered,26.4,85.5,warning,scan,0.45,12
2025-06-28 08:21:00,2025-06-28,8,fatima.pv@outlook.com,0.409,33.8,55.5,0.489,0.455,Dusty,68.4,89.5,info,scan,1.0,5
2025-06-30 07:05:00,2025-06-30,7,maintenance01@solarfarm.com,0.199,34.7,55.8,0.146,0.137,Clean,82.2,90.7,info,scan,0.72,12
2025-06-30 10:37:00,2025-06-30,10,nora.renewables@hotmail.com,0.732,37.4,63.7,1.782,1.693,Clean,80.3,91.5,info,scan,2.0,13
2025-06-30 14:02:00,2025-06-30,14,inspector_m@yahoo.com,0.946,34.6,69.1,0.978,0.932,Electrical-damage,30.1,88.9,critical,scan,2.0,10
2025-07-01 09:08:00,2025-07-01,9,pvtech.uae@gmail.com,0.633,35.3,60.5,0.4,0.373,Electrical-damage,25.4,87.1,critical,scan,0.25,5
2025-07-02 10:36:00,2025-07-02,10,fatima.pv@outlook.com,0.812,34.1,66.6,1.648,1.548,Dusty,66.2,80.3,info,scan,0.33,5
2025-07-02 12:57:00,2025-07-02,12,fatima.pv@outlook.com,0.789,36.9,68.2,1.958,1.864,Bird-drop,68.0,96.3,warning,scan,0.72,3
2025-07-02 15:34:00,2025-07-02,15,maintenance01@solarfarm.com,0.693,37.2,66.2,1.667,1.58,Clean,79.2,98.2,info,scan,1.0,3
2025-07-05 10:11:00,2025-07-05,10,ahmed.solar@gmail.com,0.658,34.7,62.3,1.346,1.29,Dusty,68.1,85.9,info,scan,2.0,10
2025-07-09 08:39:00,2025-07-09,8,inspector_m@yahoo.com,0.43,34.3,55.8,0.469,0.444,Dusty,63.5,89.6,info,scan,1.0,8
2025-07-09 14:22:00,2025-07-09,14,green.energy.eg@gmail.com,0.817,35.6,68.4,1.674,1.574,Dusty,58.9,82.2,info,scan,8.0,11
2025-07-10 09:15:00,2025-07-10,9,solar.ops.ksa@gmail.com,0.642,36.3,63.9,1.14,1.078,Bird-drop,72.3,86.1,warning,scan,0.45,6
2025-07-11 07:10:00,2025-07-11,7,inspector_m@yahoo.com,0.231,36.4,57.1,0.149,0.142,Dusty,73.4,92.0,info,scan,0.25,6
2025-07-12 18:15:00,2025-07-12,18,fatima.pv@outlook.com,0.228,37.2,56.2,0.167,0.159,Clean,83.3,96.5,info,scan,0.45,14
2025-07-13 14:16:00,2025-07-13,14,pvtech.uae@gmail.com,0.82,39.5,70.8,2.075,1.964,Dusty,73.2,85.0,info,scan,0.3,20
2025-07-14 12:08:00,2025-07-14,12,solarcheck.qa@gmail.com,0.799,39.9,69.2,1.979,1.889,Dusty,68.0,89.4,info,scan,0.72,4
2025-07-14 13:09:00,2025-07-14,13,green.energy.eg@gmail.com,1.013,34.8,70.2,1.613,1.521,Electrical-damage,43.2,98.9,critical,scan,0.45,11
2025-07-15 18:49:00,2025-07-15,18,solarcheck.qa@gmail.com,0.217,38.2,61.1,0.139,0.13,Bird-drop,71.5,83.8,warning,scan,5.0,8
2025-07-18 13:12:00,2025-07-18,13,fatima.pv@outlook.com,0.865,39.9,72.3,1.905,1.819,Dusty,60.5,83.6,info,scan,8.0,1
2025-07-22 08:50:00,2025-07-22,8,maintenance01@solarfarm.com,0.459,35.9,58.2,0.546,0.517,Dusty,69.2,95.0,info,scan,1.5,9
2025-07-22 13:16:00,2025-07-22,13,ahmed.solar@gmail.com,0.822,38.9,71.7,2.323,2.197,Clean,76.9,88.1,info,scan,0.25,6
2025-07-23 15:52:00,2025-07-23,15,pvtech.uae@gmail.com,0.705,36.2,65.8,0.625,0.592,Electrical-damage,29.2,96.8,critical,scan,0.3,6
2025-07-24 15:57:00,2025-07-24,15,inspector_m@yahoo.com,0.818,38.4,70.3,0.224,0.213,Snow-covered,9.0,97.6,warning,scan,0.25,18
2025-07-27 12:21:00,2025-07-27,12,ahmed.solar@gmail.com,0.95,36.8,72.4,2.215,2.107,Dusty,63.8,83.4,info,scan,2.0,11
2025-07-30 15:38:00,2025-07-30,15,pvtech.uae@gmail.com,0.816,35.7,69.1,1.757,1.666,Dusty,70.9,91.4,info,scan,0.6,3
2025-07-30 17:26:00,2025-07-30,17,green.energy.eg@gmail.com,0.407,35.4,56.9,0.578,0.541,Clean,81.7,92.5,info,scan,10.0,10
2025-07-31 11:37:00,2025-07-31,11,fatima.pv@outlook.com,0.789,38.0,65.3,1.854,1.732,Dusty,67.1,88.0,info,scan,0.33,2
2025-08-01 16:42:00,2025-08-01,16,nora.renewables@hotmail.com,0.633,34.2,62.1,1.151,1.105,Bird-drop,75.2,83.2,warning,scan,0.25,13
2025-08-02 07:35:00,2025-08-02,7,reemya185@gmail.com,0.195,37.4,59.4,0.066,0.062,Physical-damage,38.0,92.7,critical,scan,0.33,9
2025-08-02 08:21:00,2025-08-02,8,solar.ops.ksa@gmail.com,0.411,37.9,64.0,0.097,0.092,Snow-covered,13.8,90.1,warning,scan,0.45,9
2025-08-02 13:31:00,2025-08-02,13,solarcheck.qa@gmail.com,0.99,38.0,72.6,2.606,2.439,Dusty,70.9,92.2,info,scan,0.45,2
2025-08-03 14:57:00,2025-08-03,14,fatima.pv@outlook.com,0.749,37.0,63.7,1.865,1.786,Dusty,72.9,91.3,info,scan,0.3,3
2025-08-04 07:30:00,2025-08-04,7,fatima.pv@outlook.com,0.226,34.6,54.8,0.167,0.158,Clean,83.5,97.1,info,scan,2.0,8
2025-08-04 09:59:00,2025-08-04,9,ahmed.solar@gmail.com,0.635,39.0,65.4,0.575,0.547,Electrical-damage,37.1,90.3,critical,scan,0.25,7
2025-08-04 14:05:00,2025-08-04,14,solar.ops.ksa@gmail.com,0.878,39.8,69.9,1.269,1.206,Physical-damage,42.0,91.5,critical,scan,0.25,12
2025-08-04 15:52:00,2025-08-04,15,inspector_m@yahoo.com,0.688,39.3,70.3,0.979,0.916,Electrical-damage,46.2,93.9,critical,scan,0.33,6
2025-08-05 15:38:00,2025-08-05,15,inspector_m@yahoo.com,0.787,37.0,70.0,1.715,1.618,Dusty,71.4,91.6,info,scan,0.4,7
2025-08-06 08:00:00,2025-08-06,8,maintenance01@solarfarm.com,0.373,34.6,58.7,0.455,0.431,Dusty,71.0,86.1,info,scan,0.72,4
2025-08-08 16:46:00,2025-08-08,16,reemya185@gmail.com,0.654,34.4,64.1,1.188,1.116,Bird-drop,73.5,88.2,warning,scan,0.6,8
2025-08-09 17:06:00,2025-08-09,17,nora.renewables@hotmail.com,0.418,37.1,58.5,0.071,0.068,Snow-covered,10.0,90.4,warning,scan,5.0,17
2025-08-11 12:31:00,2025-08-11,12,ahmed.solar@gmail.com,0.865,35.5,67.8,2.172,2.067,Bird-drop,68.8,84.2,warning,scan,1.5,6
2025-08-12 13:13:00,2025-08-12,13,green.energy.eg@gmail.com,0.858,34.9,69.3,2.275,2.179,Dusty,73.1,91.3,info,scan,0.4,11
2025-08-13 07:42:00,2025-08-13,7,inspector_m@yahoo.com,0.2,35.7,56.2,0.077,0.074,Snow-covered,44.2,92.4,warning,scan,0.5,5
2025-08-13 12:53:00,2025-08-13,12,solarcheck.qa@gmail.com,0.947,34.6,68.2,2.548,2.408,Bird-drop,73.2,94.5,warning,scan,0.6,13
2025-08-13 14:00:00,2025-08-13,14,maintenance01@solarfarm.com,0.725,37.1,65.7,0.245,0.23,Snow-covered,9.7,87.9,warning,scan,8.0,8
2025-08-13 15:45:00,2025-08-13,15,nora.renewables@hotmail.com,0.641,39.8,69.4,1.189,1.131,Dusty,61.3,94.7,info,scan,1.0,4
2025-08-13 16:47:00,2025-08-13,16,ahmed.solar@gmail.com,0.611,39.6,68.8,1.17,1.115,Clean,78.6,96.8,info,scan,5.0,11
2025-08-13 18:20:00,2025-08-13,18,solarcheck.qa@gmail.com,0.187,39.6,56.3,0.114,0.108,Dusty,69.0,93.2,info,scan,0.6,13
2025-08-14 07:49:00,2025-08-14,7,inspector_m@yahoo.com,0.214,38.4,55.7,0.157,0.146,Clean,81.5,95.8,info,scan,0.72,4
2025-08-15 08:25:00,2025-08-15,8,solar.ops.ksa@gmail.com,0.364,39.4,61.7,0.382,0.363,Dusty,61.3,84.6,info,scan,5.0,4
2025-08-15 12:37:00,2025-08-15,12,solarcheck.qa@gmail.com,0.855,38.1,67.8,1.229,1.178,Physical-damage,39.7,94.8,critical,scan,0.4,5
2025-08-15 17:41:00,2025-08-15,17,green.energy.eg@gmail.com,0.392,35.3,55.6,0.372,0.35,Electrical-damage,54.9,91.4,critical,scan,3.0,8
2025-08-16 17:16:00,2025-08-16,17,solarcheck.qa@gmail.com,0.439,34.4,55.8,0.373,0.351,Physical-damage,49.2,88.5,critical,scan,1.0,16
2025-08-17 09:26:00,2025-08-17,9,nora.renewables@hotmail.com,0.565,38.9,62.7,1.114,1.065,Clean,81.2,95.8,info,scan,3.0,13
2025-08-17 13:28:00,2025-08-17,13,solar.ops.ksa@gmail.com,0.846,36.2,64.4,2.476,2.327,Clean,79.2,96.4,info,scan,0.5,6
2025-08-17 14:55:00,2025-08-17,14,green.energy.eg@gmail.com,0.85,36.3,70.4,0.613,0.586,Snow-covered,21.1,91.9,warning,scan,0.6,3
2025-08-17 17:27:00,2025-08-17,17,solar.ops.ksa@gmail.com,0.363,37.4,61.5,0.504,0.482,Clean,81.6,94.8,info,scan,5.0,9
2025-08-20 14:37:00,2025-08-20,14,ahmed.solar@gmail.com,0.726,34.7,61.0,1.775,1.655,Bird-drop,69.7,83.6,warning,scan,0.45,8
2025-08-21 09:06:00,2025-08-21,9,nora.renewables@hotmail.com,0.566,35.7,60.7,1.126,1.056,Clean,80.4,93.2,info,scan,0.33,5
2025-08-21 18:30:00,2025-08-21,18,nora.renewables@hotmail.com,0.203,39.1,57.0,0.131,0.122,Dusty,71.8,84.4,info,scan,8.0,9
2025-08-24 10:33:00,2025-08-24,10,nora.renewables@hotmail.com,0.688,40.0,67.9,1.537,1.451,Bird-drop,73.2,96.1,warning,scan,0.72,19
2025-08-26 07:58:00,2025-08-26,7,maintenance01@solarfarm.com,0.193,34.7,53.0,0.032,0.03,Snow-covered,18.6,95.6,warning,scan,1.5,4
2025-08-26 17:59:00,2025-08-26,17,reemya185@gmail.com,0.381,37.1,58.7,0.085,0.081,Snow-covered,13.1,92.6,warning,scan,0.6,6
2025-08-26 18:02:00,2025-08-26,18,solarcheck.qa@gmail.com,0.22,36.5,53.6,0.152,0.142,Bird-drop,77.1,87.4,warning,scan,2.0,12
2025-08-27 14:48:00,2025-08-27,14,pvtech.uae@gmail.com,0.934,39.1,70.2,2.504,2.399,Clean,78.5,93.6,info,scan,2.0,4
2025-08-27 15:32:00,2025-08-27,15,reemya185@gmail.com,0.69,36.6,66.1,0.914,0.86,Physical-damage,43.3,89.9,critical,scan,1.0,4
2025-08-27 17:57:00,2025-08-27,17,green.energy.eg@gmail.com,0.426,35.4,56.5,0.577,0.539,Bird-drop,77.8,88.6,warning,scan,0.6,5
2025-08-28 09:38:00,2025-08-28,9,maintenance01@solarfarm.com,0.649,36.5,62.8,1.279,1.213,Clean,80.5,90.6,info,scan,2.0,11
2025-08-29 07:59:00,2025-08-29,7,green.energy.eg@gmail.com,0.185,35.0,55.6,0.136,0.129,Clean,83.2,94.7,info,scan,0.3,4
2025-08-29 18:11:00,2025-08-29,18,inspector_m@yahoo.com,0.21,39.9,59.6,0.128,0.122,Dusty,69.4,92.5,info,scan,0.25,4
2025-08-30 13:13:00,2025-08-30,13,fatima.pv@outlook.com,0.96,37.4,70.8,1.487,1.39,Snow-covered,41.7,92.2,warning,scan,0.72,9
2025-08-30 14:49:00,2025-08-30,14,solar.ops.ksa@gmail.com,0.924,38.1,70.7,2.222,2.109,Bird-drop,69.7,92.1,warning,scan,0.6,11
2025-09-02 10:29:00,2025-09-02,10,solar.ops.ksa@gmail.com,0.611,35.5,62.0,0.76,0.716,Physical-damage,40.7,85.0,critical,scan,1.0,11
2025-09-04 08:37:00,2025-09-04,8,green.energy.eg@gmail.com,0.35,35.4,57.0,0.474,0.449,Bird-drop,78.9,86.9,warning,scan,0.5,7
2025-09-06 07:23:00,2025-09-06,7,nora.renewables@hotmail.com,0.175,34.7,51.6,0.048,0.046,Electrical-damage,31.4,87.2,critical,scan,0.45,15
2025-09-08 12:01:00,2025-09-08,12,pvtech.uae@gmail.com,0.727,30.9,57.8,2.035,1.933,Bird-drop,76.5,91.3,warning,scan,10.0,4
2025-09-10 15:18:00,2025-09-10,15,nora.renewables@hotmail.com,0.624,34.1,62.9,1.402,1.33,Bird-drop,74.0,83.2,warning,scan,10.0,7
2025-09-12 14:53:00,2025-09-12,14,inspector_m@yahoo.com,0.675,33.3,62.7,1.557,1.457,Dusty,66.0,95.0,info,scan,0.4,6
2025-09-14 11:24:00,2025-09-14,11,green.energy.eg@gmail.com,0.845,32.0,62.3,1.252,1.184,Snow-covered,42.8,97.0,warning,scan,0.25,8
2025-09-14 16:01:00,2025-09-14,16,reemya185@gmail.com,0.575,33.5,62.6,1.134,1.057,Clean,79.2,98.7,info,scan,0.72,5
2025-09-15 09:27:00,2025-09-15,9,ahmed.solar@gmail.com,0.586,35.1,64.2,1.147,1.076,Clean,79.1,95.8,info,scan,10.0,4
2025-09-16 16:02:00,2025-09-16,16,ahmed.solar@gmail.com,0.57,31.2,60.2,1.003,0.945,Dusty,71.4,95.7,info,scan,5.0,19
2025-09-17 14:37:00,2025-09-17,14,ahmed.solar@gmail.com,0.789,35.0,67.5,2.143,2.031,Clean,78.7,90.9,info,scan,5.0,6
2025-09-20 08:14:00,2025-09-20,8,pvtech.uae@gmail.com,0.403,34.3,54.8,0.302,0.284,Physical-damage,43.3,90.3,critical,scan,0.45,8
2025-09-20 10:56:00,2025-09-20,10,ahmed.solar@gmail.com,0.713,33.9,60.8,1.483,1.404,Dusty,68.4,83.4,info,scan,0.25,15
2025-09-20 13:20:00,2025-09-20,13,fatima.pv@outlook.com,0.752,32.9,60.8,2.239,2.149,Clean,82.2,95.7,info,scan,1.0,6
2025-09-21 16:12:00,2025-09-21,16,fatima.pv@outlook.com,0.476,35.8,62.7,0.719,0.689,Dusty,62.4,93.0,info,scan,2.0,6
2025-09-21 17:47:00,2025-09-21,17,pvtech.uae@gmail.com,0.362,34.6,58.1,0.446,0.418,Bird-drop,71.0,83.3,warning,scan,0.5,8
2025-09-22 13:27:00,2025-09-22,13,reemya185@gmail.com,0.821,35.2,64.2,2.279,2.13,Bird-drop,74.7,92.1,warning,scan,3.0,3
2025-09-22 14:36:00,2025-09-22,14,solar.ops.ksa@gmail.com,0.737,33.7,65.1,1.802,1.727,Dusty,71.6,86.5,info,scan,0.25,2
2025-09-23 16:47:00,2025-09-23,16,solar.ops.ksa@gmail.com,0.511,32.0,58.6,1.027,0.975,Clean,82.2,96.1,info,scan,5.0,9
2025-09-24 12:42:00,2025-09-24,12,fatima.pv@outlook.com,0.791,30.6,61.7,2.038,1.91,Bird-drop,69.5,92.0,warning,scan,0.72,7
2025-09-25 08:01:00,2025-09-25,8,nora.renewables@hotmail.com,0.392,31.0,52.2,0.568,0.53,Clean,83.1,92.3,info,scan,3.0,3
2025-09-26 08:07:00,2025-09-26,8,maintenance01@solarfarm.com,0.343,32.8,52.0,0.469,0.44,Dusty,78.9,92.7,info,scan,2.0,6
2025-09-28 12:05:00,2025-09-28,12,nora.renewables@hotmail.com,0.797,35.3,66.9,2.155,2.011,Dusty,72.6,93.2,info,scan,0.5,10
2025-10-03 10:47:00,2025-10-03,10,solar.ops.ksa@gmail.com,0.514,24.6,50.7,1.278,1.216,Bird-drop,82.1,88.9,warning,scan,5.0,11
2025-10-03 18:13:00,2025-10-03,18,solarcheck.qa@gmail.com,0.183,26.2,44.2,0.108,0.103,Dusty,67.2,85.2,info,scan,0.3,8
2025-10-05 10:53:00,2025-10-05,10,solar.ops.ksa@gmail.com,0.597,29.1,55.4,1.511,1.42,Clean,82.6,94.4,info,scan,0.5,5
2025-10-05 13:19:00,2025-10-05,13,maintenance01@solarfarm.com,0.596,24.5,50.6,1.709,1.598,Dusty,77.2,89.7,info,scan,1.5,12
2025-10-05 17:36:00,2025-10-05,17,green.energy.eg@gmail.com,0.352,28.8,51.9,0.511,0.489,Clean,85.4,96.5,info,scan,0.45,5
2025-10-08 16:47:00,2025-10-08,16,fatima.pv@outlook.com,0.434,24.1,45.7,0.843,0.795,Bird-drop,78.9,87.3,warning,scan,0.3,11
2025-10-09 13:09:00,2025-10-09,13,pvtech.uae@gmail.com,0.642,24.6,53.8,1.974,1.875,Clean,84.1,95.2,info,scan,1.5,4
2025-10-10 11:07:00,2025-10-10,11,inspector_m@yahoo.com,0.623,25.0,50.2,1.679,1.576,Dusty,77.3,81.7,info,scan,0.6,15
2025-10-10 14:07:00,2025-10-10,14,inspector_m@yahoo.com,0.59,24.7,52.0,1.482,1.413,Dusty,73.2,88.1,info,scan,2.0,11
2025-10-11 13:00:00,2025-10-11,13,green.energy.eg@gmail.com,0.629,24.2,48.7,1.485,1.39,Dusty,63.6,89.0,info,scan,0.5,8
2025-10-11 14:47:00,2025-10-11,14,solar.ops.ksa@gmail.com,0.645,24.5,51.9,1.884,1.781,Clean,84.4,94.6,info,scan,0.6,7
2025-10-11 16:17:00,2025-10-11,16,inspector_m@yahoo.com,0.473,24.3,49.1,0.817,0.768,Dusty,70.0,88.5,info,scan,3.0,8
2025-10-11 18:29:00,2025-10-11,18,inspector_m@yahoo.com,0.164,26.6,44.5,0.127,0.12,Clean,87.4,97.7,info,scan,1.0,9
2025-10-13 10:28:00,2025-10-13,10,ahmed.solar@gmail.com,0.512,24.9,47.5,1.276,1.22,Bird-drop,82.7,87.7,warning,scan,0.5,8
2025-10-13 13:43:00,2025-10-13,13,nora.renewables@hotmail.com,0.61,24.9,50.2,1.31,1.229,Electrical-damage,58.0,98.0,critical,scan,1.5,10
2025-10-13 16:47:00,2025-10-13,16,green.energy.eg@gmail.com,0.466,29.9,52.1,0.313,0.296,Electrical-damage,27.4,91.4,critical,scan,10.0,4
2025-10-16 10:13:00,2025-10-16,10,ahmed.solar@gmail.com,0.536,27.5,52.4,0.747,0.709,Physical-damage,45.9,90.2,critical,scan,0.45,7
2025-10-16 14:46:00,2025-10-16,14,reemya185@gmail.com,0.599,26.6,55.6,1.504,1.437,Bird-drop,73.3,86.7,warning,scan,8.0,11
2025-10-19 09:53:00,2025-10-19,9,maintenance01@solarfarm.com,0.404,28.4,49.8,0.718,0.686,Dusty,73.2,94.8,info,scan,0.6,7
2025-10-19 14:34:00,2025-10-19,14,inspector_m@yahoo.com,0.664,27.3,52.8,1.931,1.821,Clean,83.8,93.1,info,scan,0.25,18
2025-10-19 18:03:00,2025-10-19,18,solarcheck.qa@gmail.com,0.177,26.2,43.1,0.048,0.045,Snow-covered,30.4,86.5,warning,scan,0.6,8
2025-10-20 09:38:00,2025-10-20,9,maintenance01@solarfarm.com,0.416,29.4,53.8,0.713,0.667,Dusty,69.1,85.8,info,scan,0.33,6
2025-10-21 18:16:00,2025-10-21,18,maintenance01@solarfarm.com,0.154,24.1,43.7,0.109,0.102,Dusty,79.1,95.9,info,scan,2.0,14
2025-10-24 16:46:00,2025-10-24,16,solarcheck.qa@gmail.com,0.427,26.1,52.2,0.704,0.675,Dusty,68.1,81.6,info,scan,8.0,7
2025-10-25 08:10:00,2025-10-25,8,nora.renewables@hotmail.com,0.311,27.8,48.8,0.138,0.13,Electrical-damage,25.7,91.5,critical,scan,0.4,8
2025-10-26 15:20:00,2025-10-26,15,fatima.pv@outlook.com,0.574,24.5,53.7,1.464,1.405,Clean,85.0,90.6,info,scan,0.3,9
2025-10-28 10:39:00,2025-10-28,10,nora.renewables@hotmail.com,0.521,24.2,47.2,1.367,1.286,Clean,85.7,95.3,info,scan,0.6,13
2025-10-28 15:49:00,2025-10-28,15,solarcheck.qa@gmail.com,0.601,25.3,52.9,0.857,0.8,Physical-damage,46.2,85.7,critical,scan,0.72,5
2025-10-29 13:00:00,2025-10-29,13,solar.ops.ksa@gmail.com,0.683,25.5,52.4,0.991,0.934,Electrical-damage,39.4,95.0,critical,scan,0.25,13
2025-10-30 18:20:00,2025-10-30,18,solarcheck.qa@gmail.com,0.184,26.5,48.2,0.129,0.121,Bird-drop,78.5,82.0,warning,scan,0.25,8
2025-11-02 18:51:00,2025-11-02,18,solarcheck.qa@gmail.com,0.141,23.4,42.8,0.02,0.019,Snow-covered,16.1,90.5,warning,scan,0.45,6
2025-11-03 15:58:00,2025-11-03,15,fatima.pv@outlook.com,0.5,22.7,45.2,0.955,0.903,Physical-damage,62.7,97.3,critical,scan,0.72,6
2025-11-04 09:52:00,2025-11-04,9,pvtech.uae@gmail.com,0.369,21.7,41.8,0.138,0.132,Snow-covered,15.4,88.3,warning,scan,0.25,19
2025-11-04 16:46:00,2025-11-04,16,nora.renewables@hotmail.com,0.365,18.9,40.7,0.726,0.677,Bird-drop,79.9,94.9,warning,scan,0.33,16
2025-11-06 11:21:00,2025-11-06,11,pvtech.uae@gmail.com,0.591,18.1,42.9,1.582,1.474,Bird-drop,76.2,95.4,warning,scan,1.5,8
2025-11-07 09:46:00,2025-11-07,9,maintenance01@solarfarm.com,0.341,20.9,46.0,0.623,0.584,Bird-drop,73.8,85.7,warning,scan,0.6,6
2025-11-07 17:52:00,2025-11-07,17,reemya185@gmail.com,0.283,22.0,44.2,0.247,0.236,Snow-covered,51.3,96.8,warning,scan,0.3,18
2025-11-10 17:18:00,2025-11-10,17,fatima.pv@outlook.com,0.261,21.3,40.4,0.175,0.168,Electrical-damage,39.6,88.2,critical,scan,0.33,2
2025-11-11 07:08:00,2025-11-11,7,inspector_m@yahoo.com,0.122,23.4,41.6,0.095,0.091,Clean,89.1,92.1,info,scan,10.0,3
2025-11-11 08:57:00,2025-11-11,8,inspector_m@yahoo.com,0.23,20.8,43.7,0.321,0.304,Bird-drop,81.3,93.3,warning,scan,10.0,8
2025-11-12 17:53:00,2025-11-12,17,reemya185@gmail.com,0.239,19.7,42.8,0.317,0.298,Dusty,76.7,80.6,info,scan,0.33,9
2025-11-13 13:49:00,2025-11-13,13,solar.ops.ksa@gmail.com,0.625,19.4,44.4,1.265,1.185,Electrical-damage,54.6,96.0,critical,scan,1.0,1
2025-11-14 08:48:00,2025-11-14,8,pvtech.uae@gmail.com,0.293,18.6,37.8,0.156,0.15,Snow-covered,31.5,96.2,warning,scan,8.0,5
2025-11-18 17:16:00,2025-11-18,17,solar.ops.ksa@gmail.com,0.234,21.3,44.3,0.148,0.14,Electrical-damage,36.8,93.4,critical,scan,5.0,3
2025-11-19 10:47:00,2025-11-19,10,solar.ops.ksa@gmail.com,0.418,23.6,48.3,0.371,0.346,Snow-covered,28.7,93.2,warning,scan,1.5,5
2025-11-19 18:17:00,2025-11-19,18,reemya185@gmail.com,0.139,19.1,36.7,0.1,0.095,Bird-drop,81.6,84.9,warning,scan,2.0,5
2025-11-20 10:50:00,2025-11-20,10,pvtech.uae@gmail.com,0.412,20.2,46.3,1.086,1.031,Clean,86.9,89.8,info,scan,0.72,4
2025-11-20 17:44:00,2025-11-20,17,fatima.pv@outlook.com,0.258,18.9,41.9,0.391,0.368,Clean,87.7,88.1,info,scan,0.33,4
2025-11-22 07:00:00,2025-11-22,7,fatima.pv@outlook.com,0.145,19.1,36.7,0.106,0.1,Bird-drop,82.3,86.7,warning,scan,0.45,7
2025-11-22 09:44:00,2025-11-22,9,solarcheck.qa@gmail.com,0.406,18.8,41.1,0.788,0.751,Bird-drop,79.7,87.2,warning,scan,0.72,4
