timestamp,panel_id,defect_type,severity,confidence,irradiation,ambient_temp_c,module_temp_c,dc_power_kw,ac_power_kw,efficiency_pct,panel_capacity_kw,panel_age_years
2025-08-13 16:47:00,ahmed.solar@gmail.com,Clean,info,96.8,0.611,39.6,68.8,1.17,1.115,78.6,5.0,11.0
2025-08-13 18:20:00,solarcheck.qa@gmail.com,Dusty,info,93.2,0.187,39.6,56.3,0.114,0.108,69.0,0.6,13.0
2025-08-14 07:49:00,inspector_m@yahoo.com,Clean,info,95.8,0.214,38.4,55.7,0.157,0.146,81.5,0.72,4.0
2025-08-15 08:25:00,solar.ops.ksa@gmail.com,Dusty,info,84.6,0.364,39.4,61.7,0.382,0.363,61.3,5.0,4.0
2025-08-15 12:37:00,solarcheck.qa@gmail.com,Physical-damage,critical,94.8,0.855,38.1,67.8,1.229,1.178,39.7,0.4,5.0
2025-08-15 17:41:00,green.energy.eg@gmail.com,Electrical-damage,critical,91.4,0.392,35.3,55.6,0.372,0.35,54.9,3.0,8.0
2025-08-16 17:16:00,solarcheck.qa@gmail.com,Physical-damage,critical,88.5,0.439,34.4,55.8,0.373,0.351,49.2,1.0,16.0
2025-08-17 09:26:00,nora.renewables@hotmail.com,Clean,info,95.8,0.565,38.9,62.7,1.114,1.065,81.2,3.0,13.0
2025-08-17 13:28:00,solar.ops.ksa@gmail.com,Clean,info,96.4,0.846,36.2,64.4,2.476,2.327,79.2,0.5,6.0
2025-08-17 14:55:00,green.energy.eg@gmail.com,Snow-covered,warning,91.9,0.85,36.3,70.4,0.613,0.586,21.1,0.6,3.0
2025-08-17 17:27:00,solar.ops.ksa@gmail.com,Clean,info,94.8,0.363,37.4,61.5,0.504,0.482,81.6,5.0,9.0
2025-08-20 14:37:00,ahmed.solar@gmail.com,Bird-drop,warning,83.6,0.726,34.7,61.0,1.775,1.655,69.7,0.45,8.0
2025-08-21 09:06:00,nora.renewables@hotmail.com,Clean,info,93.2,0.566,35.7,60.7,1.126,1.056,80.4,0.33,5.0
2025-08-21 18:30:00,nora.renewables@hotmail.com,Dusty,info,84.4,0.203,39.1,57.0,0.131,0.122,71.8,8.0,9.0
2025-08-24 10:33:00,nora.renewables@hotmail.com,Bird-drop,warning,96.1,0.688,40.0,67.9,1.537,1.451,73.2,0.72,19.0
2025-08-26 07:58:00,maintenance01@solarfarm.com,Snow-covered,warning,95.6,0.193,34.7,53.0,0.032,0.03,18.6,1.5,4.0
2025-08-26 17:59:00,reemya185@gmail.com,Snow-covered,warning,92.6,0.381,37.1,58.7,0.085,0.081,13.1,0.6,6.0
2025-08-26 18:02:00,solarcheck.qa@gmail.com,Bird-drop,warning,87.4,0.22,36.5,53.6,0.152,0.142,77.1,2.0,12.0
2025-08-27 14:48:00,pvtech.uae@gmail.com,Clean,info,93.6,0.934,39.1,70.2,2.504,2.399,78.5,2.0,4.0
2025-08-27 15:32:00,reemya185@gmail.com,Physical-damage,critical,89.9,0.69,36.6,66.1,0.914,0.86,43.3,1.0,4.0
2025-08-27 17:57:00,green.energy.eg@gmail.com,Bird-drop,warning,88.6,0.426,35.4,56.5,0.577,0.539,77.8,0.6,5.0
2025-08-28 09:38:00,maintenance01@solarfarm.com,Clean,info,90.6,0.649,36.5,62.8,1.279,1.213,80.5,2.0,11.0
2025-08-29 07:59:00,green.energy.eg@gmail.com,Clean,info,94.7,0.185,35.0,55.6,0.136,0.129,83.2,0.3,4.0
2025-08-29 18:11:00,inspector_m@yahoo.com,Dusty,info,92.5,0.21,39.9,59.6,0.128,0.122,69.4,0.25,4.0
2025-08-30 13:13:00,fatima.pv@outlook.com,Snow-covered,warning,92.2,0.96,37.4,70.8,1.487,1.39,41.7,0.72,9.0
2025-08-30 14:49:00,solar.ops.ksa@gmail.com,Bird-drop,warning,92.1,0.924,38.1,70.7,2.222,2.109,69.7,0.6,11.0
2025-09-02 10:29:00,solar.ops.ksa@gmail.com,Physical-damage,critical,85.0,0.611,35.5,62.0,0.76,0.716,40.7,1.0,11.0
2025-09-04 08:37:00,green.energy.eg@gmail.com,Bird-drop,warning,86.9,0.35,35.4,57.0,0.474,0.449,78.9,0.5,7.0
2025-09-06 07:23:00,nora.renewables@hotmail.com,Electrical-damage,critical,87.2,0.175,34.7,51.6,0.048,0.046,31.4,0.45,15.0
2025-09-08 12:01:00,pvtech.uae@gmail.com,Bird-drop,warning,91.3,0.727,30.9,57.8,2.035,1.933,76.5,10.0,4.0
2025-09-10 15:18:00,nora.renewables@hotmail.com,Bird-drop,warning,83.2,0.624,34.1,62.9,1.402,1.33,74.0,10.0,7.0
2025-09-12 14:53:00,inspector_m@yahoo.com,Dusty,info,95.0,0.675,33.3,62.7,1.557,1.457,66.0,0.4,6.0
2025-09-14 11:24:00,green.energy.eg@gmail.com,Snow-covered,warning,97.0,0.845,32.0,62.3,1.252,1.184,42.8,0.25,8.0
2025-09-14 16:01:00,reemya185@gmail.com,Clean,info,98.7,0.575,33.5,62.6,1.134,1.057,79.2,0.72,5.0
2025-09-15 09:27:00,ahmed.solar@gmail.com,Clean,info,95.8,0.586,35.1,64.2,1.147,1.076,79.1,10.0,4.0
2025-09-16 16:02:00,ahmed.solar@gmail.com,Dusty,info,95.7,0.57,31.2,60.2,1.003,0.945,71.4,5.0,19.0
2025-09-17 14:37:00,ahmed.solar@gmail.com,Clean,info,90.9,0.789,35.0,67.5,2.143,2.031,78.7,5.0,6.0
2025-09-20 08:14:00,pvtech.uae@gmail.com,Physical-damage,critical,90.3,0.403,34.3,54.8,0.302,0.284,43.3,0.45,8.0
2025-09-20 10:56:00,ahmed.solar@gmail.com,Dusty,info,83.4,0.713,33.9,60.8,1.483,1.404,68.4,0.25,15.0
2025-09-20 13:20:00,fatima.pv@outlook.com,Clean,info,95.7,0.752,32.9,60.8,2.239,2.149,82.2,1.0,6.0
2025-09-21 16:12:00,fatima.pv@outlook.com,Dusty,info,93.0,0.476,35.8,62.7,0.719,0.689,62.4,2.0,6.0
2025-09-21 17:47:00,pvtech.uae@gmail.com,Bird-drop,warning,83.3,0.362,34.6,58.1,0.446,0.418,71.0,0.5,8.0
2025-09-22 13:27:00,reemya185@gmail.com,Bird-drop,warning,92.1,0.821,35.2,64.2,2.279,2.13,74.7,3.0,3.0
2025-09-22 14:36:00,solar.ops.ksa@gmail.com,Dusty,info,86.5,0.737,33.7,65.1,1.802,1.727,71.6,0.25,2.0
2025-09-23 16:47:00,solar.ops.ksa@gmail.com,Clean,info,96.1,0.511,32.0,58.6,1.027,0.975,82.2,5.0,9.0
2025-09-24 12:42:00,fatima.pv@outlook.com,Bird-drop,warning,92.0,0.791,30.6,61.7,2.038,1.91,69.5,0.72,7.0
2025-09-25 08:01:00,nora.renewables@hotmail.com,Clean,info,92.3,0.392,31.0,52.2,0.568,0.53,83.1,3.0,3.0
2025-09-26 08:07:00,maintenance01@solarfarm.com,Dusty,info,92.7,0.343,32.8,52.0,0.469,0.44,78.9,2.0,6.0
2025-09-28 12:05:00,nora.renewables@hotmail.com,Dusty,info,93.2,0.797,35.3,66.9,2.155,2.011,72.6,0.5,10.0
2025-10-03 10:47:00,solar.ops.ksa@gmail.com,Bird-drop,warning,88.9,0.514,24.6,50.7,1.278,1.216,82.1,5.0,11.0
2025-10-03 18:13:00,solarcheck.qa@gmail.com,Dusty,info,85.2,0.183,26.2,44.2,0.108,0.103,67.2,0.3,8.0
2025-10-05 10:53:00,solar.ops.ksa@gmail.com,Clean,info,94.4,0.597,29.1,55.4,1.511,1.42,82.6,0.5,5.0
2025-10-05 13:19:00,maintenance01@solarfarm.com,Dusty,info,89.7,0.596,24.5,50.6,1.709,1.598,77.2,1.5,12.0
2025-10-05 17:36:00,green.energy.eg@gmail.com,Clean,info,96.5,0.352,28.8,51.9,0.511,0.489,85.4,0.45,5.0
2025-10-08 16:47:00,fatima.pv@outlook.com,Bird-drop,warning,87.3,0.434,24.1,45.7,0.843,0.795,78.9,0.3,11.0
2025-10-09 13:09:00,pvtech.uae@gmail.com,Clean,info,95.2,0.642,24.6,53.8,1.974,1.875,84.1,1.5,4.0
2025-10-10 11:07:00,inspector_m@yahoo.com,Dusty,info,81.7,0.623,25.0,50.2,1.679,1.576,77.3,0.6,15.0
2025-10-10 14:07:00,inspector_m@yahoo.com,Dusty,info,88.1,0.59,24.7,52.0,1.482,1.413,73.2,2.0,11.0
2025-10-11 13:00:00,green.energy.eg@gmail.com,Dusty,info,89.0,0.629,24.2,48.7,1.485,1.39,63.6,0.5,8.0
2025-10-11 14:47:00,solar.ops.ksa@gmail.com,Clean,info,94.6,0.645,24.5,51.9,1.884,1.781,84.4,0.6,7.0
2025-10-11 16:17:00,inspector_m@yahoo.com,Dusty,info,88.5,0.473,24.3,49.1,0.817,0.768,70.0,3.0,8.0
2025-10-11 18:29:00,inspector_m@yahoo.com,Clean,info,97.7,0.164,26.6,44.5,0.127,0.12,87.4,1.0,9.0
2025-10-13 10:28:00,ahmed.solar@gmail.com,Bird-drop,warning,87.7,0.512,24.9,47.5,1.276,1.22,82.7,0.5,8.0
2025-10-13 13:43:00,nora.renewables@hotmail.com,Electrical-damage,critical,98.0,0.61,24.9,50.2,1.31,1.229,58.0,1.5,10.0
2025-10-13 16:47:00,green.energy.eg@gmail.com,Electrical-damage,critical,91.4,0.466,29.9,52.1,0.313,0.296,27.4,10.0,4.0
2025-10-16 10:13:00,ahmed.solar@gmail.com,Physical-damage,critical,90.2,0.536,27.5,52.4,0.747,0.709,45.9,0.45,7.0
2025-10-16 14:46:00,reemya185@gmail.com,Bird-drop,warning,86.7,0.599,26.6,55.6,1.504,1.437,73.3,8.0,11.0
2025-10-19 09:53:00,maintenance01@solarfarm.com,Dusty,info,94.8,0.404,28.4,49.8,0.718,0.686,73.2,0.6,7.0
2025-10-19 14:34:00,inspector_m@yahoo.com,Clean,info,93.1,0.664,27.3,52.8,1.931,1.821,83.8,0.25,18.0
2025-10-19 18:03:00,solarcheck.qa@gmail.com,Snow-covered,warning,86.5,0.177,26.2,43.1,0.048,0.045,30.4,0.6,8.0
2025-10-20 09:38:00,maintenance01@solarfarm.com,Dusty,info,85.8,0.416,29.4,53.8,0.713,0.667,69.1,0.33,6.0
2025-10-21 18:16:00,maintenance01@solarfarm.com,Dusty,info,95.9,0.154,24.1,43.7,0.109,0.102,79.1,2.0,14.0
2025-10-24 16:46:00,solarcheck.qa@gmail.com,Dusty,info,81.6,0.427,26.1,52.2,0.704,0.675,68.1,8.0,7.0
2025-10-25 08:10:00,nora.renewables@hotmail.com,Electrical-damage,critical,91.5,0.311,27.8,48.8,0.138,0.13,25.7,0.4,8.0
2025-10-26 15:20:00,fatima.pv@outlook.com,Clean,info,90.6,0.574,24.5,53.7,1.464,1.405,85.0,0.3,9.0
2025-10-28 10:39:00,nora.renewables@hotmail.com,Clean,info,95.3,0.521,24.2,47.2,1.367,1.286,85.7,0.6,13.0
2025-10-28 15:49:00,solarcheck.qa@gmail.com,Physical-damage,critical,85.7,0.601,25.3,52.9,0.857,0.8,46.2,0.72,5.0
2025-10-29 13:00:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,95.0,0.683,25.5,52.4,0.991,0.934,39.4,0.25,13.0
2025-10-30 18:20:00,solarcheck.qa@gmail.com,Bird-drop,warning,82.0,0.184,26.5,48.2,0.129,0.121,78.5,0.25,8.0
2025-11-02 18:51:00,solarcheck.qa@gmail.com,Snow-covered,warning,90.5,0.141,23.4,42.8,0.02,0.019,16.1,0.45,6.0
2025-11-03 15:58:00,fatima.pv@outlook.com,Physical-damage,critical,97.3,0.5,22.7,45.2,0.955,0.903,62.7,0.72,6.0
2025-11-04 09:52:00,pvtech.uae@gmail.com,Snow-covered,warning,88.3,0.369,21.7,41.8,0.138,0.132,15.4,0.25,19.0
2025-11-04 16:46:00,nora.renewables@hotmail.com,Bird-drop,warning,94.9,0.365,18.9,40.7,0.726,0.677,79.9,0.33,16.0
2025-11-06 11:21:00,pvtech.uae@gmail.com,Bird-drop,warning,95.4,0.591,18.1,42.9,1.582,1.474,76.2,1.5,8.0
2025-11-07 09:46:00,maintenance01@solarfarm.com,Bird-drop,warning,85.7,0.341,20.9,46.0,0.623,0.584,73.8,0.6,6.0
2025-11-07 17:52:00,reemya185@gmail.com,Snow-covered,warning,96.8,0.283,22.0,44.2,0.247,0.236,51.3,0.3,18.0
2025-11-10 17:18:00,fatima.pv@outlook.com,Electrical-damage,critical,88.2,0.261,21.3,40.4,0.175,0.168,39.6,0.33,2.0
2025-11-11 07:08:00,inspector_m@yahoo.com,Clean,info,92.1,0.122,23.4,41.6,0.095,0.091,89.1,10.0,3.0
2025-11-11 08:57:00,inspector_m@yahoo.com,Bird-drop,warning,93.3,0.23,20.8,43.7,0.321,0.304,81.3,10.0,8.0
2025-11-12 17:53:00,reemya185@gmail.com,Dusty,info,80.6,0.239,19.7,42.8,0.317,0.298,76.7,0.33,9.0
2025-11-13 13:49:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,96.0,0.625,19.4,44.4,1.265,1.185,54.6,1.0,1.0
2025-11-14 08:48:00,pvtech.uae@gmail.com,Snow-covered,warning,96.2,0.293,18.6,37.8,0.156,0.15,31.5,8.0,5.0
2025-11-18 17:16:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,93.4,0.234,21.3,44.3,0.148,0.14,36.8,5.0,3.0
2025-11-19 10:47:00,solar.ops.ksa@gmail.com,Snow-covered,warning,93.2,0.418,23.6,48.3,0.371,0.346,28.7,1.5,5.0
2025-11-19 18:17:00,reemya185@gmail.com,Bird-drop,warning,84.9,0.139,19.1,36.7,0.1,0.095,81.6,2.0,5.0
2025-11-20 10:50:00,pvtech.uae@gmail.com,Clean,info,89.8,0.412,20.2,46.3,1.086,1.031,86.9,0.72,4.0
2025-11-20 17:44:00,fatima.pv@outlook.com,Clean,info,88.1,0.258,18.9,41.9,0.391,0.368,87.7,0.33,4.0
2025-11-22 07:00:00,fatima.pv@outlook.com,Bird-drop,warning,86.7,0.145,19.1,36.7,0.106,0.1,82.3,0.45,7.0
2025-11-22 09:44:00,solarcheck.qa@gmail.com,Bird-drop,warning,87.2,0.406,18.8,41.1,0.788,0.751,79.7,0.72,4.0
2025-11-22 12:49:00,nora.renewables@hotmail.com,Dusty,info,83.1,0.523,18.7,41.6,1.575,1.498,82.4,0.72,11.0
2025-11-22 14:30:00,pvtech.uae@gmail.com,Clean,info,88.1,0.497,18.1,40.5,1.526,1.464,90.0,5.0,7.0
2025-11-22 17:07:00,green.energy.eg@gmail.com,Dusty,info,87.4,0.247,23.0,43.4,0.292,0.273,68.0,5.0,4.0
2025-11-23 09:47:00,pvtech.uae@gmail.com,Physical-damage,critical,87.8,0.405,23.4,45.6,0.533,0.498,53.0,3.0,9.0
2025-11-25 17:07:00,solar.ops.ksa@gmail.com,Bird-drop,warning,86.4,0.257,18.4,38.1,0.353,0.33,78.9,1.5,11.0
2025-11-27 08:54:00,inspector_m@yahoo.com,Dusty,info,80.0,0.248,21.3,42.7,0.347,0.331,82.1,8.0,6.0
2025-11-28 10:34:00,pvtech.uae@gmail.com,Dusty,info,92.4,0.409,21.5,47.5,0.825,0.782,66.4,0.3,1.0
2025-11-28 13:43:00,nora.renewables@hotmail.com,Dusty,info,94.7,0.614,19.1,47.3,1.581,1.51,70.8,0.25,9.0
2025-11-29 09:59:00,green.energy.eg@gmail.com,Physical-damage,critical,92.5,0.356,20.1,43.2,0.567,0.533,64.5,0.3,11.0
2025-11-29 11:52:00,inspector_m@yahoo.com,Dusty,info,85.8,0.527,22.6,49.2,1.338,1.263,73.2,1.0,14.0
2025-11-29 16:51:00,reemya185@gmail.com,Dusty,info,80.3,0.419,22.4,45.1,0.812,0.763,78.5,0.72,10.0
2025-11-30 15:23:00,inspector_m@yahoo.com,Electrical-damage,critical,98.4,0.508,22.2,48.7,0.832,0.788,53.9,2.0,9.0
2025-12-02 08:46:00,reemya185@gmail.com,Dusty,info,82.9,0.217,17.9,35.3,0.269,0.257,72.8,0.45,6.0
2025-12-05 17:48:00,ahmed.solar@gmail.com,Bird-drop,warning,86.0,0.233,17.6,35.8,0.329,0.311,82.1,2.0,5.0
2025-12-07 09:24:00,pvtech.uae@gmail.com,Dusty,info,81.0,0.287,18.6,38.9,0.507,0.474,71.2,0.6,3.0
2025-12-07 11:27:00,nora.renewables@hotmail.com,Bird-drop,warning,86.7,0.408,14.2,34.8,1.169,1.1,82.4,3.0,12.0
2025-12-08 17:09:00,solarcheck.qa@gmail.com,Dusty,info,86.1,0.23,16.2,37.7,0.296,0.283,75.6,0.3,8.0
2025-12-09 13:26:00,nora.renewables@hotmail.com,Dusty,info,88.8,0.499,14.2,38.6,1.418,1.322,76.3,0.45,6.0
2025-12-13 09:16:00,nora.renewables@hotmail.com,Clean,info,99.0,0.333,13.8,34.5,0.744,0.701,90.7,1.0,4.0
2025-12-13 11:00:00,inspector_m@yahoo.com,Snow-covered,warning,93.5,0.403,15.2,41.2,0.61,0.577,43.8,0.72,6.0
2025-12-15 11:41:00,nora.renewables@hotmail.com,Clean,info,94.9,0.492,17.6,44.2,1.486,1.402,87.1,10.0,11.0
2025-12-19 11:00:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,98.9,0.491,16.2,39.9,0.497,0.472,29.4,0.4,5.0
2025-12-21 13:36:00,nora.renewables@hotmail.com,Electrical-damage,critical,99.0,0.533,17.7,45.0,0.516,0.487,26.3,8.0,3.0
2025-12-22 16:39:00,inspector_m@yahoo.com,Bird-drop,warning,92.5,0.338,17.6,38.1,0.645,0.614,78.3,3.0,7.0
2025-12-24 16:08:00,pvtech.uae@gmail.com,Clean,info,98.4,0.295,15.3,39.4,0.645,0.605,88.4,0.4,6.0
2025-12-28 09:56:00,green.energy.eg@gmail.com,Dusty,info,93.5,0.335,16.2,35.5,0.565,0.542,69.7,10.0,10.0
2025-12-28 11:12:00,inspector_m@yahoo.com,Physical-damage,critical,96.5,0.43,14.1,37.6,0.725,0.682,48.5,0.6,8.0
2025-12-28 17:34:00,pvtech.uae@gmail.com,Snow-covered,warning,89.5,0.22,15.0,35.2,0.187,0.175,48.9,0.45,7.0
2025-12-29 14:40:00,maintenance01@solarfarm.com,Dusty,info,84.6,0.446,14.5,37.7,1.152,1.098,75.2,1.5,19.0
2025-12-31 18:34:00,nora.renewables@hotmail.com,Bird-drop,warning,84.8,0.126,18.3,34.9,0.093,0.087,82.4,0.5,12.0
2026-01-01 11:34:00,fatima.pv@outlook.com,Clean,info,92.4,0.542,17.7,46.4,1.622,1.546,87.2,8.0,4.0
2026-01-01 14:57:00,fatima.pv@outlook.com,Bird-drop,warning,86.0,0.513,14.4,37.0,1.476,1.389,82.7,0.72,5.0
2026-01-02 14:10:00,green.energy.eg@gmail.com,Clean,info,90.9,0.491,16.4,39.7,1.512,1.413,87.9,1.5,7.0
2026-01-03 17:33:00,inspector_m@yahoo.com,Bird-drop,warning,88.8,0.234,14.1,36.8,0.315,0.296,77.8,10.0,3.0
2026-01-06 16:00:00,solar.ops.ksa@gmail.com,Dusty,info,88.1,0.321,17.3,39.1,0.601,0.567,76.1,10.0,11.0
2026-01-08 11:57:00,inspector_m@yahoo.com,Dusty,info,93.9,0.439,16.0,38.0,1.071,1.027,71.5,2.0,11.0
2026-01-09 08:17:00,nora.renewables@hotmail.com,Dusty,info,86.1,0.253,15.3,37.4,0.359,0.343,83.4,5.0,6.0
2026-01-09 17:07:00,nora.renewables@hotmail.com,Bird-drop,warning,83.0,0.235,15.9,37.3,0.331,0.313,81.9,1.5,14.0
2026-01-11 11:09:00,maintenance01@solarfarm.com,Snow-covered,warning,86.2,0.503,16.1,38.4,0.705,0.658,40.0,10.0,8.0
2026-01-11 18:08:00,solarcheck.qa@gmail.com,Electrical-damage,critical,93.1,0.138,14.8,33.6,0.038,0.036,31.1,8.0,5.0
2026-01-13 08:07:00,maintenance01@solarfarm.com,Bird-drop,warning,96.6,0.262,14.6,36.4,0.379,0.356,83.5,0.72,9.0
2026-01-13 13:02:00,maintenance01@solarfarm.com,Snow-covered,warning,87.3,0.569,15.9,40.1,0.583,0.558,28.2,0.6,10.0
2026-01-13 15:26:00,solarcheck.qa@gmail.com,Electrical-damage,critical,89.2,0.418,14.0,38.6,0.592,0.564,46.8,1.5,10.0
2026-01-13 17:11:00,fatima.pv@outlook.com,Physical-damage,critical,90.1,0.264,16.8,36.2,0.215,0.201,46.8,1.0,18.0
2026-01-13 18:48:00,solar.ops.ksa@gmail.com,Bird-drop,warning,87.6,0.113,15.8,36.5,0.079,0.075,79.2,3.0,15.0
2026-01-14 08:31:00,reemya185@gmail.com,Clean,info,91.1,0.277,16.0,38.1,0.427,0.402,89.2,1.0,7.0
2026-01-15 14:32:00,nora.renewables@hotmail.com,Bird-drop,warning,93.2,0.515,15.8,41.6,1.45,1.38,81.9,0.6,7.0
2026-01-18 18:05:00,nora.renewables@hotmail.com,Clean,info,97.8,0.122,15.0,30.4,0.1,0.094,92.0,3.0,2.0
2026-01-19 17:08:00,nora.renewables@hotmail.com,Snow-covered,warning,88.0,0.22,12.1,35.0,0.073,0.069,19.3,0.33,7.0
2026-01-19 17:34:00,solar.ops.ksa@gmail.com,Dusty,info,94.9,0.228,17.1,35.6,0.325,0.31,83.6,0.33,5.0
2026-01-21 10:48:00,pvtech.uae@gmail.com,Dusty,info,92.6,0.464,12.9,39.1,1.026,0.962,72.0,0.33,4.0
2026-01-25 15:42:00,solar.ops.ksa@gmail.com,Dusty,info,84.1,0.475,13.6,37.8,1.131,1.056,77.2,3.0,12.0
2026-01-26 17:27:00,reemya185@gmail.com,Snow-covered,warning,91.6,0.234,12.3,32.7,0.145,0.139,36.5,0.5,2.0
2026-01-28 07:23:00,green.energy.eg@gmail.com,Physical-damage,critical,96.2,0.122,17.3,36.1,0.061,0.058,56.8,0.3,4.0
2026-01-29 07:11:00,green.energy.eg@gmail.com,Clean,info,93.7,0.14,16.3,32.2,0.114,0.108,92.1,0.45,9.0
2026-01-29 17:44:00,ahmed.solar@gmail.com,Dusty,info,90.1,0.274,14.6,33.5,0.353,0.329,73.8,0.3,8.0
2026-01-31 18:58:00,fatima.pv@outlook.com,Dusty,info,86.1,0.141,14.0,31.8,0.102,0.095,80.4,0.45,7.0
2026-02-01 09:03:00,green.energy.eg@gmail.com,Dusty,info,90.2,0.362,19.5,44.2,0.723,0.684,81.4,1.5,12.0
2026-02-02 08:12:00,reemya185@gmail.com,Clean,info,90.2,0.265,19.9,38.5,0.408,0.382,88.6,8.0,5.0
2026-02-03 08:09:00,green.energy.eg@gmail.com,Bird-drop,warning,85.8,0.317,14.3,38.9,0.435,0.41,79.5,3.0,5.0
2026-02-08 09:59:00,maintenance01@solarfarm.com,Electrical-damage,critical,98.3,0.447,19.3,43.1,0.632,0.6,57.8,0.5,8.0
2026-02-10 08:15:00,inspector_m@yahoo.com,Bird-drop,warning,84.6,0.29,17.9,37.0,0.404,0.377,79.9,10.0,4.0
2026-02-11 14:06:00,pvtech.uae@gmail.com,Physical-damage,critical,93.8,0.573,17.4,46.0,1.347,1.27,67.7,2.0,10.0
2026-02-13 07:33:00,nora.renewables@hotmail.com,Electrical-damage,critical,91.6,0.145,14.3,30.9,0.059,0.056,46.1,0.4,15.0
2026-02-13 10:03:00,inspector_m@yahoo.com,Bird-drop,warning,84.4,0.525,15.2,43.0,1.223,1.149,76.0,10.0,12.0
2026-02-14 10:34:00,green.energy.eg@gmail.com,Bird-drop,warning,85.1,0.454,15.9,38.8,1.194,1.142,87.3,8.0,13.0
2026-02-17 11:51:00,maintenance01@solarfarm.com,Clean,info,91.1,0.528,19.9,43.3,1.601,1.514,87.6,0.5,3.0
2026-02-18 11:45:00,reemya185@gmail.com,Dusty,info,80.9,0.515,14.2,40.3,1.417,1.346,79.9,1.0,7.0
2026-02-19 13:32:00,pvtech.uae@gmail.com,Dusty,info,86.4,0.585,15.8,40.7,1.706,1.602,78.8,0.72,14.0
2026-02-19 18:07:00,solarcheck.qa@gmail.com,Dusty,info,85.3,0.151,17.4,33.8,0.104,0.098,77.5,10.0,12.0
2026-02-21 07:51:00,green.energy.eg@gmail.com,Clean,info,96.6,0.148,18.5,39.0,0.117,0.111,89.5,0.25,9.0
2026-02-22 07:27:00,pvtech.uae@gmail.com,Bird-drop,warning,88.1,0.153,15.6,33.8,0.11,0.103,80.4,2.0,9.0
2026-02-22 09:07:00,ahmed.solar@gmail.com,Dusty,info,81.7,0.371,14.2,35.0,0.723,0.685,79.6,5.0,6.0
2026-02-22 17:11:00,pvtech.uae@gmail.com,Clean,info,92.3,0.307,18.2,39.6,0.47,0.439,87.9,1.0,6.0
2026-02-23 08:14:00,green.energy.eg@gmail.com,Dusty,info,86.4,0.311,17.7,41.1,0.436,0.412,81.4,5.0,3.0
2026-02-24 14:54:00,reemya185@gmail.com,Dusty,info,90.3,0.495,19.5,42.1,1.411,1.337,82.5,0.5,14.0
2026-02-26 17:01:00,solarcheck.qa@gmail.com,Physical-damage,critical,94.6,0.269,18.3,36.5,0.255,0.24,54.9,0.45,6.0
2026-02-27 10:29:00,solar.ops.ksa@gmail.com,Electrical-damage,critical,94.7,0.511,18.6,45.7,0.575,0.547,37.2,5.0,20.0
2026-02-27 11:52:00,maintenance01@solarfarm.com,Clean,info,93.3,0.587,15.3,43.1,1.782,1.672,87.0,8.0,1.0
2026-02-28 15:13:00,pvtech.uae@gmail.com,Bird-drop,warning,89.1,0.46,14.1,36.2,1.172,1.122,84.7,0.25,11.0
2026-03-03 14:51:00,reemya185@gmail.com,Clean,info,96.0,0.729,23.2,49.6,2.151,2.005,84.0,0.45,8.0
2026-03-04 10:09:00,solar.ops.ksa@gmail.com,Physical-damage,critical,93.4,0.58,21.2,46.8,0.804,0.757,45.3,0.72,3.0
2026-03-04 10:44:00,ahmed.solar@gmail.com,Clean,info,94.6,0.637,23.1,51.6,1.64,1.555,84.7,2.0,9.0
2026-03-07 09:10:00,solarcheck.qa@gmail.com,Clean,info,97.4,0.489,19.8,47.1,1.035,0.993,87.5,0.25,10.0
2026-03-08 16:06:00,solar.ops.ksa@gmail.com,Dusty,info,95.4,0.501,21.9,48.1,0.803,0.766,65.9,0.6,10.0
2026-03-09 10:17:00,solar.ops.ksa@gmail.com,Bird-drop,warning,83.4,0.542,22.0,46.6,1.26,1.192,76.4,3.0,10.0
2026-03-09 10:49:00,fatima.pv@outlook.com,Bird-drop,warning,92.5,0.538,21.2,49.2,1.33,1.263,81.5,3.0,10.0
2026-03-10 12:21:00,reemya185@gmail.com,Snow-covered,warning,85.8,0.726,23.3,54.3,0.793,0.754,29.9,0.3,11.0
2026-03-10 17:23:00,fatima.pv@outlook.com,Physical-damage,critical,91.1,0.365,20.9,45.3,0.313,0.296,49.9,0.25,7.0
2026-03-11 07:59:00,solarcheck.qa@gmail.com,Dusty,info,85.6,0.178,21.0,41.0,0.109,0.102,68.4,0.72,17.0
2026-03-11 16:42:00,ahmed.solar@gmail.com,Clean,info,89.2,0.421,20.0,46.1,0.895,0.839,85.9,0.6,8.0
2026-03-12 17:08:00,ahmed.solar@gmail.com,Clean,info,95.6,0.346,18.8,42.3,0.524,0.502,89.2,0.25,6.0
2026-03-13 13:30:00,reemya185@gmail.com,Bird-drop,warning,91.7,0.679,19.6,46.1,1.928,1.822,77.2,0.4,20.0
2026-03-15 11:12:00,solarcheck.qa@gmail.com,Clean,info,95.2,0.609,19.1,47.7,1.812,1.706,85.6,0.6,6.0
2026-03-15 16:32:00,solarcheck.qa@gmail.com,Dusty,info,80.5,0.45,18.3,40.1,0.921,0.871,83.4,0.72,7.0
2026-03-16 15:37:00,solar.ops.ksa@gmail.com,Bird-drop,warning,83.6,0.595,20.2,46.7,1.445,1.377,80.3,10.0,10.0
